CEP|Tipo_Logradouro|Logradouro|Complemento|Local|Bairro|Cidade|cod_cidade|UF|Estado|cod_estado|Latitude|Longitude
02420030|Rua|Eduardo Zumkeller|||Parque Mandaqui|São Paulo|3550308|SP|São Paulo|35|-23.4755639|-46.6357363
02435010|Rua|Diogo Grasson Tinoco|||Lauzane Paulista|São Paulo|3550308|SP|São Paulo|35|-23.4799073|-46.6389057
02441070|Rua|Sion|||Lauzane Paulista|São Paulo|3550308|SP|São Paulo|35|-23.4743954|-46.6414732
02467103|Travessa|Padre Rosano Stofella|||Imirim|São Paulo|3550308|SP|São Paulo|35|-23.4905409|-46.6480835
02468075|Travessa|Pedro Romero|||Vila Romero|São Paulo|3550308|SP|São Paulo|35|-23.4876843|-46.6477278
02472050|Rua|Aída Gomes Toledo|||Imirim|São Paulo|3550308|SP|São Paulo|35|-23.4756927|-46.6581515
02514050|Rua|Arpuí|||Casa Verde|São Paulo|3550308|SP|São Paulo|35|-23.5073840|-46.6539288
02516040|Rua|Padre Antônio D'Ângelo|||Casa Verde|São Paulo|3550308|SP|São Paulo|35|-23.5093404|-46.6607743
02545120|Travessa|Isabela Leonarda|||Casa Verde Alta|São Paulo|3550308|SP|São Paulo|35|-23.4841773|-46.6660594
02551110|Travessa|do Limão|||Limão|São Paulo|3550308|SP|São Paulo|35|-23.5042282|-46.6709961
02672010|Rua|Luiz Macário de Castro|||Jardim Peri Novo|São Paulo|3550308|SP|São Paulo|35|-23.4646316|-46.6662700
02757100|Rua|Icatuaçu|||Vila Bancária Munhoz|São Paulo|3550308|SP|São Paulo|35|-23.4851495|-46.6853461
02759040|Rua|André Martins|||Vila Acre|São Paulo|3550308|SP|São Paulo|35|-23.4833610|-46.6801107
02765080|Rua|Dirceu da Conceição Pinto|||Vila Hebe|São Paulo|3550308|SP|São Paulo|35|-23.4764343|-46.6719661
02831040|Praça|Joaquim Vagliengo|||Itaberaba|São Paulo|3550308|SP|São Paulo|35|-23.4694787|-46.6941874
02832210|Rua|Crespo de Carvalho|||Parque São Luís|São Paulo|3550308|SP|São Paulo|35|-23.4826988|-46.6933417
02871040|Rua|Cristóvão Santiago|||Jardim Ondina|São Paulo|3550308|SP|São Paulo|35|-23.4610043|-46.6741496
02873011|Passagem|Salvador|||Conjunto Promorar Estrada da Parada|São Paulo|3550308|SP|São Paulo|35|-23.7374379|-46.5926223
02882140|Rua|Mário de Sá Carneiro|||Jardim Centenário|São Paulo|3550308|SP|São Paulo|35|-23.4695119|-46.6685412
02916010|Travessa|José Rovira|||Vila Barreto|São Paulo|3550308|SP|São Paulo|35|-23.4901193|-46.7173721
02932010|Rua|Enrico Carafa|||Vila Pereira Cerca|São Paulo|3550308|SP|São Paulo|35|-23.4949046|-46.7096497
02966000|Rua|São Urbano|||Vila Yara|São Paulo|3550308|SP|São Paulo|35|-23.4706896|-46.7104750
02968010|Rua|Nova Era|||Vila Miriam|São Paulo|3550308|SP|São Paulo|35|-23.4851073|-46.7107884
02990325|Travessa|Erasmus Lapicida|(Cj Hab Cond Paraíso)||Jardim Donária|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
02994060|Rua|João Aires|||Jardim Bandeirantes (Zona Norte)|São Paulo|3550308|SP|São Paulo|35|-23.4557721|-46.7374498
02997001|Travessa|Nunes Chagas|||Estância Jaraguá|São Paulo|3550308|SP|São Paulo|35|-23.4326058|-46.7105010
03124070|Rua|Vitoantônio Del Vecchio|||Parque da Mooca|São Paulo|3550308|SP|São Paulo|35|-23.5725819|-46.5910360
03152030|Rua|Santa Cruz das Palmeiras|||Quinta da Paineira|São Paulo|3550308|SP|São Paulo|35|-23.5898669|-46.5848600
03164120|Rua|Almirante Brasil|- até 499/500||Mooca|São Paulo|3550308|SP|São Paulo|35|-23.5509696|-46.6070667
03165901||Rua da Mooca 4214||Rachib e Saliba S.A.|Mooca|São Paulo|3550308|SP|São Paulo|35|-23.5607026|-46.5853743
03169901||Rua Marcial 134||Way Back Cobranças e Serviços LTDA|Mooca|São Paulo|3550308|SP|São Paulo|35|-23.5527868|-46.5968176
03192010|Rua|Clemente Bonifácio|||Vila Oratório|São Paulo|3550308|SP|São Paulo|35|-23.5707979|-46.5799975
03223000|Rua|Susana|||Jardim Independência|São Paulo|3550308|SP|São Paulo|35|-23.5885570|-46.5622947
03251090|Rua|Juvena|||Vila Industrial|São Paulo|3550308|SP|São Paulo|35|-23.6081068|-46.5365939
03254210|Rua|Três Lagoas|||Vila São Nicolau|São Paulo|3550308|SP|São Paulo|35|-23.6122748|-46.5323063
03265140|Rua|Santo Antônio do Ica|||Vila Divina Pastora|São Paulo|3550308|SP|São Paulo|35|-23.5954347|-46.5401180
03268070|Rua|Itapororoca|||Vila Tolstoi|São Paulo|3550308|SP|São Paulo|35|-23.5984312|-46.5270742
03272040|Rua|Nicolino Guilherme Cândido|||Parque Luis Mucciolo|São Paulo|3550308|SP|São Paulo|35|-23.6020967|-46.5167413
03273120|Rua|Visconde de Goiana|||Vila Santa Clara|São Paulo|3550308|SP|São Paulo|35|-23.5817133|-46.5624841
03324080|Rua|Dona Cândida|||Vila Gomes Cardim|São Paulo|3550308|SP|São Paulo|35|-23.5505079|-46.5683323
03366000|Avenida|Trumain|||Vila Formosa|São Paulo|3550308|SP|São Paulo|35|-23.5655670|-46.5361889
03382040|Rua|Basílio Viana Júnior|||Chácara Belenzinho|São Paulo|3550308|SP|São Paulo|35|-23.5809800|-46.5349653
03385060|Rua|Lázaro Gonçalves Fraga|||Parque Santo Antônio|São Paulo|3550308|SP|São Paulo|35|-23.5829691|-46.5265175
03408029|Rua|Waldemar Gardenghi|||Chácara Santo Antônio (Zona Leste)|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
03427010|Rua|Monte Mor|||Vila Carrão|São Paulo|3550308|SP|São Paulo|35|-23.5508019|-46.5352466
03433000|Rua|Taubaté|||Vila Fernandes|São Paulo|3550308|SP|São Paulo|35|-23.5565869|-46.5335951
03441010|Rua|Odete Gomes Barreto|||Vila Carrão|São Paulo|3550308|SP|São Paulo|35|-23.5451832|-46.5398786
03451000|Rua|Mariano Cursino de Moura|||Parque Maria Luiza|São Paulo|3550308|SP|São Paulo|35|-23.5593592|-46.5171491
03505020|Rua|Martim Damy|||Vila Aricanduva|São Paulo|3550308|SP|São Paulo|35|-23.5333334|-46.5357537
03516060|Rua|Adauto de Assis|||Vila Matilde|São Paulo|3550308|SP|São Paulo|35|-23.5424946|-46.5262907
03541005|Praça|Lions Clube de Vila Matilde|||Vila Guilhermina|São Paulo|3550308|SP|São Paulo|35|-23.5355595|-46.5271817
03551060|Rua|Caicó|||Cidade Patriarca|São Paulo|3550308|SP|São Paulo|35|-23.5338872|-46.5046072
03570310|Rua|Helena Ricceli Luchetti|||Parque Savoy City|São Paulo|3550308|SP|São Paulo|35|-23.5673351|-46.4866044
03572170|Rua|Macaóca|||Jardim Santa Terezinha (Zona Leste)|São Paulo|3550308|SP|São Paulo|35|-23.5766867|-46.4991056
03574060|Rua|Arrabalde da Ponte|||Jardim Santa Maria|São Paulo|3550308|SP|São Paulo|35|-23.5578501|-46.5124610
03579280|Rua|Francisco de Almada|||Jardim Marília|São Paulo|3550308|SP|São Paulo|35|-23.5617329|-46.4938950
03581190|Rua|Domingos José Pelegi|||Jardim Fernandes|São Paulo|3550308|SP|São Paulo|35|-23.5568142|-46.4982787
03583100|Rua|Ararandéua|||Jardim Brasília (Zona Leste)|São Paulo|3550308|SP|São Paulo|35|-23.5574027|-46.4937088
03607040|Rua|Tuapé|||Vila São Geraldo|São Paulo|3550308|SP|São Paulo|35|-23.5197597|-46.5454916
03644003|Travessa|Arthur Botelho|||Vila Beatriz|São Paulo|3550308|SP|São Paulo|35|-23.5207834|-46.4829449
03651040|Rua|Cecília|||Vila Esperança|São Paulo|3550308|SP|São Paulo|35|-23.5303518|-46.5219781
03688130|Praça|Santa Quitéria|||Jardim Nordeste|São Paulo|3550308|SP|São Paulo|35|-23.5286633|-46.4847295
03693040|Avenida|Frederick Hoffmann|||Jardim Coimbra|São Paulo|3550308|SP|São Paulo|35|-23.5298002|-46.4785540
03711007|Avenida|Cangaíba|- de 2381 a 2851 - lado ímpar||Cangaíba|São Paulo|3550308|SP|São Paulo|35|-23.5067366|-46.5326421
03712040|Rua|Luciano Antônio Rodrigues|||Cangaíba|São Paulo|3550308|SP|São Paulo|35|-23.5066690|-46.5306837
03716100|Rua|Domingos Belmonte|||Jardim Piratininga|São Paulo|3550308|SP|São Paulo|35|-23.5052493|-46.5322194
03721036|Viela|Cesário Pereto|||Engenheiro Goulart|São Paulo|3550308|SP|São Paulo|35|-23.5042904|-46.5250438
03807160|Avenida|Porcino dos Santos|||Vila Paranaguá|São Paulo|3550308|SP|São Paulo|35|-23.4984631|-46.4680987
03813390|Rua|Ida|||Vila Santa Inês|São Paulo|3550308|SP|São Paulo|35|-23.5678887|-46.6183907
03906080|Praça|Antônio Alves Vilares da Silva|||Jardim Caguassu|São Paulo|3550308|SP|São Paulo|35|-23.5816522|-46.5095100
03908010|Rua|Nello Selmi Dei|||Jardim Novo Carrão|São Paulo|3550308|SP|São Paulo|35|-23.5815677|-46.5096913
03908020|Rua|Major-Brigadeiro Mário Castello Branco|||Jardim Novo Carrão|São Paulo|3550308|SP|São Paulo|35|-23.5815524|-46.5083431
03934075|Rua|Peçanha|||Jardim Imperador (Zona Leste)|São Paulo|3550308|SP|São Paulo|35|-23.5908001|-46.5023082
03938171|Travessa|Aníbal|(Tanque)||Jardim Paraguaçu|São Paulo|3550308|SP|São Paulo|35|-23.5982019|-46.4999644
03940070|Rua|Ibiracatu|||Jardim São Gabriel|São Paulo|3550308|SP|São Paulo|35|-23.5919286|-46.4979362
03977170|Rua|Soldado Teonilo de Souza|||Conjunto Habitacional Marechal Mascarenhas de Mora|São Paulo|3550308|SP|São Paulo|35|-23.6190644|-46.4969041
03983110|Rua|Pacamum|||Jardim Planalto|São Paulo|3550308|SP|São Paulo|35|-23.6084150|-46.5086226
03986050|Rua|Tibúrcio de Freitas|||Vila Alzira|São Paulo|3550308|SP|São Paulo|35|-23.6113159|-46.5229816
03987100|Rua|do Malvarisco|||Vila Portuguesa|São Paulo|3550308|SP|São Paulo|35|-23.6044942|-46.5121820
04012902||Rua Pelotas 284||Condomínio Edifício Skorpios|Vila Mariana|São Paulo|3550308|SP|São Paulo|35|-23.5819499|-46.6454285
04020041|Rua|Coronel Lisboa|- de 517/518 ao fim||Vila Mariana|São Paulo|3550308|SP|São Paulo|35|-23.5950039|-46.6397006
04023020|Travessa|Doutor Ubirajara Martins de Souza|||Vila Clementino|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
04030060|Rua|Crestuma|||Ibirapuera|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
04042010|Rua|Santa Generosa|||Vila Clementino|São Paulo|3550308|SP|São Paulo|35|-23.6031217|-46.6506017
04052040|Rua|Ibaté|||Mirandópolis|São Paulo|3550308|SP|São Paulo|35|-23.6096129|-46.6388527
04064004|Avenida|Ireré|- de 1603/1604 a 1971/1972||Planalto Paulista|São Paulo|3550308|SP|São Paulo|35|-23.6246970|-46.6469769
04087907||Alameda dos Anapurus 984||Moema Personal Home|Indianópolis|São Paulo|3550308|SP|São Paulo|35|-23.6078741|-46.6588267
04152000|Rua|Elisa Silveira|||Vila Santo Estéfano|São Paulo|3550308|SP|São Paulo|35|-23.6223343|-46.6265867
04164130|Rua|Peter Lely|||Vila Moraes|São Paulo|3550308|SP|São Paulo|35|-23.6257861|-46.6086599
04181120|Rua|Araci|||Jardim Maria Estela|São Paulo|3550308|SP|São Paulo|35|-23.5385580|-46.5566301
04182900||Rua Góis Raposo 400||Agaprint Informática Ltda|Jardim Santa Cruz (Sacomã)|São Paulo|3550308|SP|São Paulo|35|-23.6321146|-46.5970945
04193000|Rua|Frederico Bartholdi|||Parque Bristol|São Paulo|3550308|SP|São Paulo|35|-23.6470991|-46.6085840
04213020|Rua|General Lecor|- até 701/702||Ipiranga|São Paulo|3550308|SP|São Paulo|35|-23.5913512|-46.6000301
04236060|Rua|São Vicente de Paula|||Cidade Nova Heliópolis|São Paulo|3550308|SP|São Paulo|35|-23.6157889|-46.5922654
04236080|Rua|São Paulo|||Cidade Nova Heliópolis|São Paulo|3550308|SP|São Paulo|35|-23.8458527|-46.7390858
04236260|Rua|Cristo Redentor|||Cidade Nova Heliópolis|São Paulo|3550308|SP|São Paulo|35|-23.6100667|-46.5925425
04283050|Rua|Anatole France|||Vila Moinho Velho|São Paulo|3550308|SP|São Paulo|35|-23.6079546|-46.6050172
04289090|Rua|Capão da Serra|||Vila Brasílio Machado|São Paulo|3550308|SP|São Paulo|35|-23.6086661|-46.6160528
04294040|Rua|Nhumirim|||Saúde|São Paulo|3550308|SP|São Paulo|35|-23.6185789|-46.6084579
04318100|Rua|Leucina|||Cidade Vargas|São Paulo|3550308|SP|São Paulo|35|-23.6450751|-46.6338498
04327055|Travessa|Luiz Carlos Kakiuthi|||Vila Fachini|São Paulo|3550308|SP|São Paulo|35|-23.6650911|-46.6341492
04334150|Rua|Hildebrando Siqueira|||Vila Fachini|São Paulo|3550308|SP|São Paulo|35|-23.6600130|-46.6407603
04339020|Rua|Luís Vicente de Simoni|||Americanópolis|São Paulo|3550308|SP|São Paulo|35|-23.6677708|-46.6420338
04339130|Travessa|Francisco Semini|||Americanópolis|São Paulo|3550308|SP|São Paulo|35|-23.6664108|-46.6419988
04378000|Avenida|Santa Catarina|- de 702 a 1360 - lado par||Vila Mascote|São Paulo|3550308|SP|São Paulo|35|-23.6418719|-46.6665010
04384120|Rua|Tomasina|||Jardim Jabaquara|São Paulo|3550308|SP|São Paulo|35|-23.6602835|-46.6634815
04412070|Rua|Rio Grande do Sul|||Americanópolis|São Paulo|3550308|SP|São Paulo|35|-23.6733251|-46.6455838
04417070|Rua|Salvador Faria de Albernaz|||Jardim Miriam|São Paulo|3550308|SP|São Paulo|35|-23.6830395|-46.6359416
04431091|Travessa|Wilson Marinho dos Santos|||Jardim Selma|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
04433150|Avenida|Vinte e Sete|||Jardim Itapura|São Paulo|3550308|SP|São Paulo|35|-23.6853086|-46.6585172
04437060|Rua|Francisco Ramos|||Jardim Consórcio|São Paulo|3550308|SP|São Paulo|35|-23.6709314|-46.6759083
04455340|Rua|Januário da Rocha Franca|||Vila Campo Grande|São Paulo|3550308|SP|São Paulo|35|-23.6829935|-46.6766335
04455410|Rua|Casa de Emaús|||Vila Campo Grande|São Paulo|3550308|SP|São Paulo|35|-23.6833712|-46.6747024
04459320|Rua|Santa Úrsula|||Pedreira|São Paulo|3550308|SP|São Paulo|35|-23.6970698|-46.6721984
04468000|Rua|Cônego Antônio Pinto|||Jardim da Pedreira|São Paulo|3550308|SP|São Paulo|35|-23.6925144|-46.6650492
04531907||Rua Pedroso Alvarenga 372||Edifício Renata|Itaim Bibi|São Paulo|3550308|SP|São Paulo|35|-23.5805585|-46.6742690
04531929||Rua Pedroso Alvarenga 401||Edifício Simone|Itaim Bibi|São Paulo|3550308|SP|São Paulo|35|-23.5808109|-46.6743521
04533013|Rua|Tabapuã|- de 781 a 989 - lado ímpar||Itaim Bibi|São Paulo|3550308|SP|São Paulo|35|-23.5837850|-46.6780192
04538132|Avenida|Brigadeiro Faria Lima|- de 3252 ao fim - lado par||Itaim Bibi|São Paulo|3550308|SP|São Paulo|35|-23.5856015|-46.6830016
04564050|Rua|Filadélfia|||Cidade Monções|São Paulo|3550308|SP|São Paulo|35|-23.6115939|-46.6875067
04566060|Rua|Califórnia|- até 549/550||Cidade Monções|São Paulo|3550308|SP|São Paulo|35|-23.6098576|-46.6824448
04640010|Praça|Engenheiro Dácio Morais Júnior|||Jardim Petrópolis|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
04650180|Rua|Maria José Rangel|||Vila São Paulo|São Paulo|3550308|SP|São Paulo|35|-23.6559406|-46.6708623
04671330|Rua|Antônio Masi|||Parque Residencial Julia|São Paulo|3550308|SP|São Paulo|35|-23.6613153|-46.6901863
04696000|Avenida|Engenheiro Eusébio Stevaux|||Jurubatuba|São Paulo|3550308|SP|São Paulo|35|-23.6755275|-46.6966923
04696020|Praça|Camafeu|||Jurubatuba|São Paulo|3550308|SP|São Paulo|35|-23.6771289|-46.7017245
04705090|Rua|Henrique Fischer|||Vila Gertrudes|São Paulo|3550308|SP|São Paulo|35|-23.6206303|-46.6970517
04710000|Rua|Cancioneiro Popular|- até 403/404||Santo Amaro|São Paulo|3550308|SP|São Paulo|35|-23.6288368|-46.6938721
04730080|Rua|Acari|||Várzea de Baixo|São Paulo|3550308|SP|São Paulo|35|-23.6409367|-46.7225391
04736010|Rua|Irmã Haydêe Ribeiro|||Santo Amaro|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
04770200|Viela|Purini|||Jardim Guarapiranga|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
04795913||Avenida das Nações Unidas 21612||Rolamentos Fag Ltda|Vila Almeida|São Paulo|3550308|SP|São Paulo|35|-23.6716780|-46.7030737
04822270|Rua|Eduardo Ramos|||Parque América|São Paulo|3550308|SP|São Paulo|35|-23.7352818|-46.6937463
04832160|Rua|Pai Gomes Charinho|||Parque Santa Cecília|São Paulo|3550308|SP|São Paulo|35|-23.7359433|-46.7161967
04840350|Rua|Diogo das Neves Pires|||Conjunto Habitacional Brigadeiro Faria Lima|São Paulo|3550308|SP|São Paulo|35|-23.7571222|-46.6828336
04844390|Rua|Ana Reimberg Hemmel|||Jardim São Bernardo|São Paulo|3550308|SP|São Paulo|35|-23.7537891|-46.7003140
04844565|Rua|Sinfonia Paris|||Jardim São Bernardo|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
04845190|Rua|José Leandro de Campos|||Jardim Reimberg|São Paulo|3550308|SP|São Paulo|35|-23.7517097|-46.6958708
04848130|Rua|Jaime Biscarri|||Jardim Progresso|São Paulo|3550308|SP|São Paulo|35|-23.7343927|-46.6752325
04851430|Rua|Cisne Azul|||Parque Residencial dos Lagos|São Paulo|3550308|SP|São Paulo|35|-23.7484887|-46.6617894
04852503|Rua|Primavera|||Jardim Novo Jaú|São Paulo|3550308|SP|São Paulo|35|-23.5801252|-46.6692639
04856020|Rua|Antônio Salim Hissa Filho|||Jardim Tanay|São Paulo|3550308|SP|São Paulo|35|-23.7640879|-46.6946734
04858230|Rua|Sapitica|||Jardim São Judas Tadeu|São Paulo|3550308|SP|São Paulo|35|-23.7767288|-46.7072344
04865090|Rua|Forte Augusto|||Jardim Iporã|São Paulo|3550308|SP|São Paulo|35|-23.7825181|-46.7109561
04866175|Rua|Duas Irmãs|||Jardim Almeida|São Paulo|3550308|SP|São Paulo|35|-23.8030548|-46.7263988
04895041|Rua|Doutor Antonio Faria de Miranda|||Vila Isabel (Parelheiros)|São Paulo|3550308|SP|São Paulo|35|-23.0512396|-45.5632723
04930170|Rua|José de Oliveira|||Jardim Santa Margarida|São Paulo|3550308|SP|São Paulo|35|-23.4988731|-46.6495166
04962130|Rua|Magna Grécia|||Vila do Sol|São Paulo|3550308|SP|São Paulo|35|-23.7353341|-46.7822355
05061906||Rua Cerro Corá 199||Condomínio Edifício Solar do Sumaré I|Vila Romana|São Paulo|3550308|SP|São Paulo|35|-23.5411153|-46.6991491
05065902||Rua William Speers 590||Condomínio Edifício Ilha da Lapa|Lapa de Baixo|São Paulo|3550308|SP|São Paulo|35|-23.5187578|-46.7005362
05089050|Rua|Jacinto Kerry Valente|||Vila Leopoldina|São Paulo|3550308|SP|São Paulo|35|-23.5208418|-46.7276241
05119090|Rua|Dinah Silveira de Queiroz|||City América|São Paulo|3550308|SP|São Paulo|35|-23.4932427|-46.7362835
05125001|Rua|Brigadeiro Henrique Fontenelle|- de 803/804 ao fim ||Parque São Domingos|São Paulo|3550308|SP|São Paulo|35|-23.5005260|-46.7391007
05136230|Rua|Durval Fernandes Chaves|||Jardim Santo Elias|São Paulo|3550308|SP|São Paulo|35|-23.5015395|-46.7495838
05145901||Avenida Raimundo Pereira de Magalhães 1720||Conjunto Residencial Portal dos Bandeirantes|Jardim Íris|São Paulo|3550308|SP|São Paulo|35|-23.4037639|-46.7329999
05159360|Rua|Giovanni Narcisi|||Jardim Maristela|São Paulo|3550308|SP|São Paulo|35|-23.4893273|-46.7541784
05180020|Viela|Dois|(Vl Nova Jaraguá)||Jaraguá|São Paulo|3550308|SP|São Paulo|35|-23.4274883|-46.7984879
05181490|Rua|General Horta|||Jaraguá|São Paulo|3550308|SP|São Paulo|35|-23.4546527|-46.7439425
05183180|Rua|Gaetano Gioja|||Jardim Santa Lucrécia|São Paulo|3550308|SP|São Paulo|35|-23.4521372|-46.7516890
05183270|Avenida|Chica Luísa|||Vila Chica Luisa|São Paulo|3550308|SP|São Paulo|35|-23.4488615|-46.7554650
05183290|Rua|Carlos Ebolu|||Vila Chica Luisa|São Paulo|3550308|SP|São Paulo|35|-23.4531448|-46.7505559
05184000|Rua|Antônio Cardoso Nogueira|||Vila Chica Luisa|São Paulo|3550308|SP|São Paulo|35|-23.4571889|-46.7559449
05223060|Rua|Carcino|||Jardim Adelfiore|São Paulo|3550308|SP|São Paulo|35|-23.4100476|-46.7415851
05268190|Rua|Lajes Pintadas|||Conjunto Residencial Jardim Canaã|São Paulo|3550308|SP|São Paulo|35|-23.4346561|-46.7914994
05273010|Rua|Elis Regina|||Vila dos Palmares|São Paulo|3550308|SP|São Paulo|35|-23.4367835|-46.8041084
05315000|Rua|Doutor Seidel|||Vila Leopoldina|São Paulo|3550308|SP|São Paulo|35|-23.5316474|-46.7343730
05327020|Rua|José Ferreira Keffer|||Parque Continental|São Paulo|3550308|SP|São Paulo|35|-23.5447834|-46.7585475
05328105|Rua|Carlos Alberto Soares Freitas|||Jaguaré|São Paulo|3550308|SP|São Paulo|35|-23.5496729|-46.7552154
05376180|Rua|Renato de Castro|||Vila Antônio|São Paulo|3550308|SP|São Paulo|35|-23.5811636|-46.7655516
05388060|Rua|Manoel Dias Amaro|||Jardim Rio Pequeno|São Paulo|3550308|SP|São Paulo|35|-23.5686809|-46.7651917
05388150|Rua|Sebastiano Mainardi|||Vila Dalva|São Paulo|3550308|SP|São Paulo|35|-23.5505199|-46.6333094
05422080|Rua|Auriflama|||Pinheiros|São Paulo|3550308|SP|São Paulo|35|-23.5664410|-46.6834503
05435050|Rua|Original|||Sumarezinho|São Paulo|3550308|SP|São Paulo|35|-23.5531373|-46.6881501
05447190|Praça|Jorge Baptista|||Vila Beatriz|São Paulo|3550308|SP|São Paulo|35|-23.5503004|-46.7017427
05451010|Rua|Pedro de Sousa Campos Filho|||Vila Madalena|São Paulo|3550308|SP|São Paulo|35|-23.5413164|-46.7028770
05463040|Rua|Barajuba|||Alto de Pinheiros|São Paulo|3550308|SP|São Paulo|35|-23.5567930|-46.7092688
05515030|Rua|Ladislau Roman|||Caxingui|São Paulo|3550308|SP|São Paulo|35|-23.5806988|-46.7143037
05520300|Avenida|Professor Francisco Morato|- de 4888 a 6184 - lado par ||Vila Sônia|São Paulo|3550308|SP|São Paulo|35|-23.5986432|-46.7411573
05528350|Rua|Santa Cruz|||Jardim Dracena|São Paulo|3550308|SP|São Paulo|35|-23.5989670|-46.6246030
05528380|Viela|Santa Brígida|||Jardim Dracena|São Paulo|3550308|SP|São Paulo|35|-23.5631190|-46.5488799
05546140|Rua|Antônio Cardoso Pereira|||Jardim Maria Augusta|São Paulo|3550308|SP|São Paulo|35|-23.5858672|-46.7716687
05574280|Travessa|Arroio Primavera|||Conjunto Promorar Raposo Tavares|São Paulo|3550308|SP|São Paulo|35|-23.5861558|-46.8012817
05574410|Travessa|Cachoeira das Flores|||Conjunto Promorar Raposo Tavares|São Paulo|3550308|SP|São Paulo|35|-23.5854268|-46.8014667
05583120|Rua|Francisco Luz|||Jardim Boa Vista (Zona Oeste)|São Paulo|3550308|SP|São Paulo|35|-23.5834500|-46.7886590
05586000|Rua|Iquiririm|- até 499/0500||Vila Indiana|São Paulo|3550308|SP|São Paulo|35|-23.5733184|-46.7273263
05588000|Avenida|Engenheiro Heitor Antônio Eiras Garcia|- até 649/650||Jardim Esmeralda|São Paulo|3550308|SP|São Paulo|35|-23.5764504|-46.7422683
05593020|Rua|Célio Manoel Vieira|||Jardim Bonfiglioli|São Paulo|3550308|SP|São Paulo|35|-23.5790527|-46.7405291
05657225|Rua|Francisco José Rodrigues Neto|||Jardim Vitória Régia|São Paulo|3550308|SP|São Paulo|35|-23.6193071|-46.7200973
05711160|Rua|José Novais|||Jardim Taboão|São Paulo|3550308|SP|São Paulo|35|-23.6076353|-46.7489891
05716130|Rua|Ivora|||Vila Andrade|São Paulo|3550308|SP|São Paulo|35|-23.6302573|-46.7352103
05750070|Rua|Benedito Faber|||Super Quadra Morumbi|São Paulo|3550308|SP|São Paulo|35|-23.6171822|-46.7494344
05762260|Rua|Sebastião Martins Pereira|||Parque Ipê|São Paulo|3550308|SP|São Paulo|35|-23.6414016|-46.7657228
05763380|Rua|Francisco Gonzaga|||Jardim Piracuama|São Paulo|3550308|SP|São Paulo|35|-23.6434358|-46.7615487
05805030|Rua|Guimarães Tavares|||Jardim São Luís|São Paulo|3550308|SP|São Paulo|35|-23.6509671|-46.7312393
05820110|Rua|Augusto Fabregas|||Jardim Novo Santo Amaro|São Paulo|3550308|SP|São Paulo|35|-23.6680758|-46.7417111
05821110|Rua|Manuel Filx Fernandes|||Parque Santo Antônio|São Paulo|3550308|SP|São Paulo|35|-23.6690736|-46.7512800
05831010|Rua|Adilson Brito|||Chácara Santana|São Paulo|3550308|SP|São Paulo|35|-23.6739358|-46.7486120
05833030|Avenida|Alberto Vicente Cardoso|||Jardim Thomaz|São Paulo|3550308|SP|São Paulo|35|-23.6709958|-46.7567125
05857550|Rua|Roberto Botelho|||Parque Ligia|São Paulo|3550308|SP|São Paulo|35|-23.6565262|-46.7833813
05866160|Rua|Tomás Campanella|||Jardim Clarice|São Paulo|3550308|SP|São Paulo|35|-23.6787828|-46.7683456
05883260|Rua|Antônio Alzelino Guerra|||Jardim do Colégio|São Paulo|3550308|SP|São Paulo|35|-23.6740938|-46.7802052
06018010|Rua|Paulo Lício Rizzo|||Centro|Osasco|3534401|SP|São Paulo|35|-23.5385245|-46.7780927
06028080|Rua|Benedito Américo de Oliveira|||Vila Yara|Osasco|3534401|SP|São Paulo|35|-23.5474784|-46.7650891
06030130|Rua|José Aristides Jofre|||Adalgisa|Osasco|3534401|SP|São Paulo|35|-23.5595009|-46.7654940
06030314|Alameda|Aroeira Vermelha|(Jardim Lorian)||Adalgisa|Osasco|3534401|SP|São Paulo|35|-23.5328814|-46.7920029
06038090|Rua|João Bitencourt|||Jardim D'Abril|Osasco|3534401|SP|São Paulo|35|-23.5640108|-46.7777562
06038270|Rua|Jácomo Sbravatti|||Jardim D'Abril|Osasco|3534401|SP|São Paulo|35|-23.5665040|-46.7802039
06045150|Rua|Doutor Theodoro de Souza Brandão|||Novo Osasco|Osasco|3534401|SP|São Paulo|35|-23.5722480|-46.7959657
06045180|Rua|Nelson Palamin|||Novo Osasco|Osasco|3534401|SP|São Paulo|35|-23.5328814|-46.7920029
06070260|Avenida|Caetano de Campos|||Bela Vista|Osasco|3534401|SP|São Paulo|35|-23.5493269|-46.7823897
06070340|Travessa|Oswald de Andrade|||Bela Vista|Osasco|3534401|SP|São Paulo|35|-23.5450052|-46.7798062
06093902||Praça Antônio Menk 34||Edifício Marrey|Centro|Osasco|3534401|SP|São Paulo|35|-23.5291733|-46.7753305
