id_bairro|bairro|id_cidade
57318|Residencial Portal dos Bandeirantes|6268
57329|Residencial San Marino|8969
57333|Residencial Dona Sílvia I|3986
57370|Jardim Residencial Veneza|9216
57405|Rio Abaixo|9295
57413|Capão do Pequi|4511
57419|Fazenda São Domingos - Conjunto Residencial Terra |2174
57439|Monte Castelo|4892
57440|Loteamento Chácaras Ingrid|9726
57444|Vila Olímpia|6927
57446|Nova Marília|6927
57465|Corujas|6927
57466|Monte Oliveti|6927
57469|Limoeiro|6927
57471|Caneca Fina|6927
57492|Jardim Camboinha|4892
57493|Recanto do Poço|4892
57497|Renascer|4892
57558|Cidade Jardim|5216
57562|Vila Vitória|6964
57592|Parque Boneville|6964
57594|Jardim Prazeres|6964
57614|Vila Recreio (Vila Inhomirim)|6964
57624|Parque Monte Rose (Rio do Ouro)|6964
57629|Centro (Suruí)|6964
57631|Nova Orleans (Suruí)|6964
57635|Goya (Guia de Pacobaíba)|6964
57642|Jardim da Paz (Guia de Pacobaíba)|6964
57650|Cidade Horácio (Vila Inhomirim)|6964
57665|Parque Maitá (Vila Inhomirim)|6964
57671|Parque Doutor Mendonça Cortez(Caucaia do Alto)|9082
57678|Região 18|1847
57748|Guaturinho|9015
57756|Jordanésia (Jordanésia)|9015
57766|Santa Terezinha (Jordanésia)|9015
57767|Altos de Jordanésia (Jordanésia)|9015
57769|Colina Maria Luíza (Jordanésia)|9015
57773|Empresarial Mirante de Cajamar (Polvilho)|9015
57775|Ipês (Polvilho)|9015
57794|Centro|12996
57806|Residencial Park dos Buritis|9862
57815|Jardim Pilar|6308
57818|Bom Jardim|6308
57819|Jardim Espanha|6308
57852|Barranca|8344
57855|Santa Catarina|8344
57858|Lagoão|8344
57867|Morro dos Conventos|8344
57877|Jardim Alto da Boa Vista|6554
57884|Conjunto Habitacional San Fernando|6554
57900|Parque Verde|403
57904|Bandeirantes|403
57907|Barreirinhas|403
57908|Bela Vista|403
57913|Jardins|403
57943|São Pedro|8571
57947|Machados|8571
57950|Gravatá|8571
57956|Condomínio Residencial Reserva Ecológica Atibaia|8928
57958|Porto Bello Residence|9532
57963|Loteamento Parque Residencial da Lealdade|9659
57982|João Paulo II|3547
58001|Condomínio Residencial e Comercial Fazenda Santa P|8992
58006|Planalto Renascer|1636
58014|Nova Jesusalém|1636
58018|Combate|1636
58025|Alto Boa Vista|1636
58079|Chácaras Ipanema|2174
58181|Santa Terezinha (2ª Etapa)|4347
58182|José Moyses Nacif|2885
58194|Clube de Campo Fazenda|9254
58195|Jardim Novo Mundo|9560
58204|Mário Andreazza|4876
58221|Conjunto Habitacional Mario Emílio Bannwart|8933
58250|Paramana (Ilha dos Frades)|988
58280|Conjunto Residencial Costa Verde|2174
58298|Jardim São Conrado|6308
58315|Jardim Itália|8962
58331|Jardim São Luiz|9477
58336|Santa Alexandrina|3327
58372|Loteamento Residencial Vista Verde|9087
58393|Jardim Bispo Pedro Casaldáliga|4462
58410|Aruã|9369
58442|Condomínio Bella Vittà II|8912
58498|Residencial Sítio Pinheiro (Canguera)|9671
58515|Loteamento Costa Esmeralda|9805
58550|Vitória|3169
58552|Vila Horizonte|6418
58600|Engenho da Praia|6962
58636|Residencial Jardim Anatê I|4047
58658|Paranoá Parque (Paranoá)|1778
58681|Dr. Airton Rocha|7375
58686|Residencial Laguna|9775
58695|Jardim Residencial Maria Dulce|9216
58708|Residencial e Comercial Guarulhos|9183
58716|Condomínio Parque Residencial Damha l|9643
58757|Núcleo Industrial Jardim Porto Seguro|9260
58761|Parque Colúmbia|7043
58817|Santo Agostinho|5422
58837|Vila Norma|6973
58867|Jardim Ana Beatriz I|2318
58869|Parque Estrela Dalva XVI|2318
58872|Parque Estrela Dalva XVII|2318
58899|Praia João Rosa|8376
58906|Fundos|8376
58908|Jardim Janaína|8376
58954|Atlântico|7675
58962|Cerâmica|7675
58964|Espírito Santo|7675
58969|Paiol Grande|7675
59006|Condomínio Terras de Santa Cruz|8992
59014|Parque das Laranjeiras|4047
59087|Jardim Marlene Miranda|9726
59144|Jardim Goiás - Área I|2174
59215|Área Rural de Santa Luzia|3749
59301|Jardim dos Ipês II|9647
59366|Área Rural de Chapecó|8419
59427|Alphaville Brasília|2135
59467|Capitão Eduardo (Bairro Montes Claros)|2754
59480|Conjunto Habitacional João Domingos Netto|9532
59486|Jardim Adalgisa|9043
59506|Residencial Jardim do Jatobá|9189
59536|Jardim Santa Marta|9696
